pid1,pid2,uid1,uid2,label,path1,path2
40956,58774,320,320,1,data\dev\40956,data\dev\58774
5099,94050,818,583,0,data\dev\5099,data\dev\94050
18000,83377,620,457,0,data\dev\18000,data\dev\83377
72289,54402,84,871,0,data\dev\72289,data\dev\54402
79914,71530,409,409,1,data\dev\79914,data\dev\71530
52866,56503,801,194,0,data\dev\52866,data\dev\56503
17739,95380,902,675,0,data\dev\17739,data\dev\95380
14252,22798,533,533,1,data\dev\14252,data\dev\22798
75547,17229,605,605,1,data\dev\75547,data\dev\17229
673,61762,241,824,0,data\dev\673,data\dev\61762
27153,53581,33,33,1,data\dev\27153,data\dev\53581
31570,96360,610,539,0,data\dev\31570,data\dev\96360
86324,57667,141,141,1,data\dev\86324,data\dev\57667
30792,25793,278,278,1,data\dev\30792,data\dev\25793
55985,64753,337,337,1,data\dev\55985,data\dev\64753
98412,60599,132,132,1,data\dev\98412,data\dev\60599
68060,76172,709,709,1,data\dev\68060,data\dev\76172
64436,84906,165,165,1,data\dev\64436,data\dev\84906
43763,91269,999,272,0,data\dev\43763,data\dev\91269
2666,11545,208,208,1,data\dev\2666,data\dev\11545
50990,19683,735,936,0,data\dev\50990,data\dev\19683
49136,94609,91,91,1,data\dev\49136,data\dev\94609
76520,45640,561,899,0,data\dev\76520,data\dev\45640
49658,2606,538,438,0,data\dev\49658,data\dev\2606
63380,44575,137,843,0,data\dev\63380,data\dev\44575
32574,63814,851,851,1,data\dev\32574,data\dev\63814
95303,96248,909,625,0,data\dev\95303,data\dev\96248
95145,90029,312,417,0,data\dev\95145,data\dev\90029
82986,9874,8,8,1,data\dev\82986,data\dev\9874
78045,32380,417,914,0,data\dev\78045,data\dev\32380
55562,17329,845,369,0,data\dev\55562,data\dev\17329
29460,18446,151,427,0,data\dev\29460,data\dev\18446
72050,33687,727,26,0,data\dev\72050,data\dev\33687
20669,28815,446,615,0,data\dev\20669,data\dev\28815
99383,95707,112,856,0,data\dev\99383,data\dev\95707
84506,55248,922,922,1,data\dev\84506,data\dev\55248
69535,27918,305,305,1,data\dev\69535,data\dev\27918
55469,20125,125,639,0,data\dev\55469,data\dev\20125
79819,688,393,168,0,data\dev\79819,data\dev\688
18480,16961,896,858,0,data\dev\18480,data\dev\16961
84063,48244,464,804,0,data\dev\84063,data\dev\48244
24055,95582,254,174,0,data\dev\24055,data\dev\95582
5703,51871,704,704,1,data\dev\5703,data\dev\51871
75202,98581,279,279,1,data\dev\75202,data\dev\98581
28127,50672,957,957,1,data\dev\28127,data\dev\50672
92242,10481,134,58,0,data\dev\92242,data\dev\10481
617,48861,449,697,0,data\dev\617,data\dev\48861
12801,76585,288,754,0,data\dev\12801,data\dev\76585
56056,34347,697,697,1,data\dev\56056,data\dev\34347
84442,51787,920,920,1,data\dev\84442,data\dev\51787
23195,74347,798,798,1,data\dev\23195,data\dev\74347
57695,44832,311,934,0,data\dev\57695,data\dev\44832
19803,52610,115,773,0,data\dev\19803,data\dev\52610
44176,47368,83,83,1,data\dev\44176,data\dev\47368
64774,90299,450,193,0,data\dev\64774,data\dev\90299
66992,75834,942,942,1,data\dev\66992,data\dev\75834
47822,90449,657,657,1,data\dev\47822,data\dev\90449
23406,37309,487,12,0,data\dev\23406,data\dev\37309
95204,82481,592,486,0,data\dev\95204,data\dev\82481
85062,9981,132,132,1,data\dev\85062,data\dev\9981
64681,45318,811,811,1,data\dev\64681,data\dev\45318
8038,77933,455,455,1,data\dev\8038,data\dev\77933
7672,85566,610,817,0,data\dev\7672,data\dev\85566
9478,34861,112,423,0,data\dev\9478,data\dev\34861
33570,96921,368,368,1,data\dev\33570,data\dev\96921
64302,41255,74,74,1,data\dev\64302,data\dev\41255
52980,82249,890,894,0,data\dev\52980,data\dev\82249
41255,81691,74,74,1,data\dev\41255,data\dev\81691
47149,96593,808,272,0,data\dev\47149,data\dev\96593
2421,4859,720,911,0,data\dev\2421,data\dev\4859
29412,27103,539,140,0,data\dev\29412,data\dev\27103
66347,30094,225,959,0,data\dev\66347,data\dev\30094
83790,79747,17,697,0,data\dev\83790,data\dev\79747
67388,96963,8,8,1,data\dev\67388,data\dev\96963
10466,33684,914,914,1,data\dev\10466,data\dev\33684
67185,68560,550,550,1,data\dev\67185,data\dev\68560
99179,27285,171,171,1,data\dev\99179,data\dev\27285
81037,94506,536,536,1,data\dev\81037,data\dev\94506
60340,25819,621,127,0,data\dev\60340,data\dev\25819
32187,57119,73,73,1,data\dev\32187,data\dev\57119
2991,27473,400,400,1,data\dev\2991,data\dev\27473
61722,58835,772,772,1,data\dev\61722,data\dev\58835
45258,14759,562,539,0,data\dev\45258,data\dev\14759
14642,84054,847,847,1,data\dev\14642,data\dev\84054
24007,783,173,173,1,data\dev\24007,data\dev\783
92642,15572,617,194,0,data\dev\92642,data\dev\15572
46057,17071,389,223,0,data\dev\46057,data\dev\17071
54673,72411,792,792,1,data\dev\54673,data\dev\72411
25485,2117,331,331,1,data\dev\25485,data\dev\2117
76638,10595,972,993,0,data\dev\76638,data\dev\10595
70310,23230,412,412,1,data\dev\70310,data\dev\23230
37338,7111,839,839,1,data\dev\37338,data\dev\7111
60021,53776,191,191,1,data\dev\60021,data\dev\53776
47855,92515,432,294,0,data\dev\47855,data\dev\92515
99759,22250,120,120,1,data\dev\99759,data\dev\22250
34560,61200,574,574,1,data\dev\34560,data\dev\61200
89269,64692,594,408,0,data\dev\89269,data\dev\64692
53396,27750,24,568,0,data\dev\53396,data\dev\27750
52512,57154,537,850,0,data\dev\52512,data\dev\57154
49462,78288,239,539,0,data\dev\49462,data\dev\78288
72670,74071,629,629,1,data\dev\72670,data\dev\74071
91864,67278,31,464,0,data\dev\91864,data\dev\67278
78753,63980,207,100,0,data\dev\78753,data\dev\63980
82447,26202,23,837,0,data\dev\82447,data\dev\26202
6970,94050,583,583,1,data\dev\6970,data\dev\94050
94826,57702,483,483,1,data\dev\94826,data\dev\57702
20125,53632,639,639,1,data\dev\20125,data\dev\53632
91921,40735,488,488,1,data\dev\91921,data\dev\40735
37346,45960,972,972,1,data\dev\37346,data\dev\45960
78447,80808,935,935,1,data\dev\78447,data\dev\80808
83582,81966,58,805,0,data\dev\83582,data\dev\81966
82926,22941,900,323,0,data\dev\82926,data\dev\22941
36930,94599,947,947,1,data\dev\36930,data\dev\94599
66967,20811,603,603,1,data\dev\66967,data\dev\20811
88966,55899,718,718,1,data\dev\88966,data\dev\55899
63587,9954,111,609,0,data\dev\63587,data\dev\9954
33060,65124,146,937,0,data\dev\33060,data\dev\65124
1967,78560,596,596,1,data\dev\1967,data\dev\78560
93337,64282,708,394,0,data\dev\93337,data\dev\64282
98841,81434,456,289,0,data\dev\98841,data\dev\81434
75344,8246,900,835,0,data\dev\75344,data\dev\8246
93148,36007,188,154,0,data\dev\93148,data\dev\36007
11859,84771,890,671,0,data\dev\11859,data\dev\84771
12151,60189,602,420,0,data\dev\12151,data\dev\60189
8080,40992,857,857,1,data\dev\8080,data\dev\40992
41765,86461,927,88,0,data\dev\41765,data\dev\86461
64545,71939,914,143,0,data\dev\64545,data\dev\71939
27682,34632,116,116,1,data\dev\27682,data\dev\34632
21673,35457,319,918,0,data\dev\21673,data\dev\35457
80840,67976,667,964,0,data\dev\80840,data\dev\67976
15137,81822,587,361,0,data\dev\15137,data\dev\81822
17878,71940,756,756,1,data\dev\17878,data\dev\71940
97114,57988,568,568,1,data\dev\97114,data\dev\57988
9865,69052,185,185,1,data\dev\9865,data\dev\69052
91547,89206,341,341,1,data\dev\91547,data\dev\89206
83135,38856,272,272,1,data\dev\83135,data\dev\38856
58753,20125,346,639,0,data\dev\58753,data\dev\20125
46489,38519,932,932,1,data\dev\46489,data\dev\38519
31714,40494,190,190,1,data\dev\31714,data\dev\40494
82238,26249,789,789,1,data\dev\82238,data\dev\26249
90505,2700,486,230,0,data\dev\90505,data\dev\2700
20467,50052,136,911,0,data\dev\20467,data\dev\50052
70627,84829,266,937,0,data\dev\70627,data\dev\84829
24689,38469,595,595,1,data\dev\24689,data\dev\38469
43944,75453,769,769,1,data\dev\43944,data\dev\75453
26813,90508,236,236,1,data\dev\26813,data\dev\90508
40432,19493,424,424,1,data\dev\40432,data\dev\19493
13909,11684,370,42,0,data\dev\13909,data\dev\11684
55862,49427,683,730,0,data\dev\55862,data\dev\49427
53596,57234,356,356,1,data\dev\53596,data\dev\57234
19466,93460,133,133,1,data\dev\19466,data\dev\93460
58466,46482,916,470,0,data\dev\58466,data\dev\46482
89134,22136,529,727,0,data\dev\89134,data\dev\22136
77380,44175,527,527,1,data\dev\77380,data\dev\44175
58308,4868,869,869,1,data\dev\58308,data\dev\4868
69637,23397,926,926,1,data\dev\69637,data\dev\23397
8413,36577,115,180,0,data\dev\8413,data\dev\36577
63790,45209,339,339,1,data\dev\63790,data\dev\45209
67658,19195,484,484,1,data\dev\67658,data\dev\19195
8860,96087,646,646,1,data\dev\8860,data\dev\96087
57133,92375,43,43,1,data\dev\57133,data\dev\92375
4431,65817,44,370,0,data\dev\4431,data\dev\65817
69824,82189,397,397,1,data\dev\69824,data\dev\82189
92779,2622,110,110,1,data\dev\92779,data\dev\2622
86228,66359,799,799,1,data\dev\86228,data\dev\66359
48366,6904,242,64,0,data\dev\48366,data\dev\6904
88156,55409,268,268,1,data\dev\88156,data\dev\55409
3903,81659,126,811,0,data\dev\3903,data\dev\81659
94756,74651,194,194,1,data\dev\94756,data\dev\74651
87352,11333,369,369,1,data\dev\87352,data\dev\11333
40115,15866,720,19,0,data\dev\40115,data\dev\15866
76305,83786,117,117,1,data\dev\76305,data\dev\83786
99043,38119,540,922,0,data\dev\99043,data\dev\38119
14838,9400,565,983,0,data\dev\14838,data\dev\9400
59626,65136,701,826,0,data\dev\59626,data\dev\65136
75031,41988,908,908,1,data\dev\75031,data\dev\41988
94610,48221,307,222,0,data\dev\94610,data\dev\48221
64222,37804,447,136,0,data\dev\64222,data\dev\37804
6333,11790,447,72,0,data\dev\6333,data\dev\11790
31432,66663,478,478,1,data\dev\31432,data\dev\66663
33973,13377,708,928,0,data\dev\33973,data\dev\13377
8103,18353,486,842,0,data\dev\8103,data\dev\18353
46093,73791,100,28,0,data\dev\46093,data\dev\73791
92848,78442,0,0,1,data\dev\92848,data\dev\78442
73394,91214,446,502,0,data\dev\73394,data\dev\91214
88256,24241,901,901,1,data\dev\88256,data\dev\24241
11557,38818,575,609,0,data\dev\11557,data\dev\38818
51995,79288,587,587,1,data\dev\51995,data\dev\79288
35696,26482,508,961,0,data\dev\35696,data\dev\26482
98774,89283,417,417,1,data\dev\98774,data\dev\89283
31174,15663,221,39,0,data\dev\31174,data\dev\15663
78175,59008,960,748,0,data\dev\78175,data\dev\59008
87730,82544,168,168,1,data\dev\87730,data\dev\82544
50848,21436,965,282,0,data\dev\50848,data\dev\21436
2290,98541,407,73,0,data\dev\2290,data\dev\98541
98135,71791,102,929,0,data\dev\98135,data\dev\71791
66334,91538,561,924,0,data\dev\66334,data\dev\91538
69985,96755,55,55,1,data\dev\69985,data\dev\96755
75496,36030,206,920,0,data\dev\75496,data\dev\36030
65432,451,21,21,1,data\dev\65432,data\dev\451
55957,77661,672,424,0,data\dev\55957,data\dev\77661
50318,4143,322,203,0,data\dev\50318,data\dev\4143
50882,64255,88,88,1,data\dev\50882,data\dev\64255
95812,8514,350,248,0,data\dev\95812,data\dev\8514
43727,16576,664,664,1,data\dev\43727,data\dev\16576
83056,35153,414,414,1,data\dev\83056,data\dev\35153
30515,85989,829,56,0,data\dev\30515,data\dev\85989
80467,54384,907,907,1,data\dev\80467,data\dev\54384
44131,4482,762,762,1,data\dev\44131,data\dev\4482
32574,14455,851,851,1,data\dev\32574,data\dev\14455
39481,33343,714,460,0,data\dev\39481,data\dev\33343
40082,30102,714,714,1,data\dev\40082,data\dev\30102
59676,542,504,704,0,data\dev\59676,data\dev\542
40707,46841,929,929,1,data\dev\40707,data\dev\46841
71944,31103,636,636,1,data\dev\71944,data\dev\31103
75150,8434,895,316,0,data\dev\75150,data\dev\8434
40768,48226,752,774,0,data\dev\40768,data\dev\48226
83831,74913,247,379,0,data\dev\83831,data\dev\74913
57860,24417,667,472,0,data\dev\57860,data\dev\24417
53231,9390,199,966,0,data\dev\53231,data\dev\9390
86475,62569,393,393,1,data\dev\86475,data\dev\62569
40171,52371,374,503,0,data\dev\40171,data\dev\52371
75781,93743,242,209,0,data\dev\75781,data\dev\93743
87605,8487,659,370,0,data\dev\87605,data\dev\8487
65647,41084,945,281,0,data\dev\65647,data\dev\41084
17996,50244,621,621,1,data\dev\17996,data\dev\50244
35734,5654,169,75,0,data\dev\35734,data\dev\5654
31560,74860,901,781,0,data\dev\31560,data\dev\74860
84603,99238,167,167,1,data\dev\84603,data\dev\99238
55231,79906,503,659,0,data\dev\55231,data\dev\79906
19944,88612,930,3,0,data\dev\19944,data\dev\88612
35639,58821,468,468,1,data\dev\35639,data\dev\58821
78829,96295,958,958,1,data\dev\78829,data\dev\96295
77587,53910,710,710,1,data\dev\77587,data\dev\53910
43899,1322,791,791,1,data\dev\43899,data\dev\1322
86011,9443,56,56,1,data\dev\86011,data\dev\9443
84187,29010,260,260,1,data\dev\84187,data\dev\29010
44676,22369,133,559,0,data\dev\44676,data\dev\22369
15956,27547,377,377,1,data\dev\15956,data\dev\27547
99778,58074,569,569,1,data\dev\99778,data\dev\58074
82893,16334,804,804,1,data\dev\82893,data\dev\16334
58162,96712,533,533,1,data\dev\58162,data\dev\96712
7297,33361,452,452,1,data\dev\7297,data\dev\33361
71729,9517,476,476,1,data\dev\71729,data\dev\9517
36506,77889,927,927,1,data\dev\36506,data\dev\77889
25483,11048,362,362,1,data\dev\25483,data\dev\11048
88241,15871,238,238,1,data\dev\88241,data\dev\15871
48755,25870,840,577,0,data\dev\48755,data\dev\25870
59227,92571,222,794,0,data\dev\59227,data\dev\92571
53229,34112,743,743,1,data\dev\53229,data\dev\34112
8824,82292,926,926,1,data\dev\8824,data\dev\82292
15,42291,880,1,0,data\dev\15,data\dev\42291
20652,15009,373,373,1,data\dev\20652,data\dev\15009
60279,3789,122,30,0,data\dev\60279,data\dev\3789
87421,56413,872,872,1,data\dev\87421,data\dev\56413
95260,98211,383,131,0,data\dev\95260,data\dev\98211
57056,55776,853,50,0,data\dev\57056,data\dev\55776
58383,84149,121,121,1,data\dev\58383,data\dev\84149
36058,59370,257,639,0,data\dev\36058,data\dev\59370
30839,81386,281,281,1,data\dev\30839,data\dev\81386
29043,65221,50,632,0,data\dev\29043,data\dev\65221
60321,96486,916,512,0,data\dev\60321,data\dev\96486
64630,94874,950,950,1,data\dev\64630,data\dev\94874
60528,66251,199,128,0,data\dev\60528,data\dev\66251
93559,28189,788,788,1,data\dev\93559,data\dev\28189
30848,95540,333,333,1,data\dev\30848,data\dev\95540
52020,41197,42,42,1,data\dev\52020,data\dev\41197
13783,24350,162,531,0,data\dev\13783,data\dev\24350
58061,92374,648,834,0,data\dev\58061,data\dev\92374
17680,65527,369,862,0,data\dev\17680,data\dev\65527
58790,56784,900,900,1,data\dev\58790,data\dev\56784
42485,24514,370,598,0,data\dev\42485,data\dev\24514
24384,89798,729,106,0,data\dev\24384,data\dev\89798
33679,57416,560,560,1,data\dev\33679,data\dev\57416
78697,63514,201,201,1,data\dev\78697,data\dev\63514
85397,80816,28,28,1,data\dev\85397,data\dev\80816
87111,4934,322,325,0,data\dev\87111,data\dev\4934
88420,59773,994,994,1,data\dev\88420,data\dev\59773
92190,79563,709,709,1,data\dev\92190,data\dev\79563
97053,95649,328,745,0,data\dev\97053,data\dev\95649
75652,95247,115,86,0,data\dev\75652,data\dev\95247
54667,78972,393,491,0,data\dev\54667,data\dev\78972
95480,52019,661,661,1,data\dev\95480,data\dev\52019
2805,92521,813,813,1,data\dev\2805,data\dev\92521
19394,1910,86,197,0,data\dev\19394,data\dev\1910
6333,11709,447,543,0,data\dev\6333,data\dev\11709
54153,34087,645,776,0,data\dev\54153,data\dev\34087
81190,46610,906,906,1,data\dev\81190,data\dev\46610
24908,58753,41,346,0,data\dev\24908,data\dev\58753
62652,391,707,707,1,data\dev\62652,data\dev\391
76357,883,857,120,0,data\dev\76357,data\dev\883
93128,31801,969,969,1,data\dev\93128,data\dev\31801
84480,60566,411,411,1,data\dev\84480,data\dev\60566
84743,66878,481,481,1,data\dev\84743,data\dev\66878
58027,27324,835,900,0,data\dev\58027,data\dev\27324
56732,52465,18,18,1,data\dev\56732,data\dev\52465
72989,37846,990,890,0,data\dev\72989,data\dev\37846
77044,40748,720,50,0,data\dev\77044,data\dev\40748
72711,21223,346,346,1,data\dev\72711,data\dev\21223
65287,20058,664,664,1,data\dev\65287,data\dev\20058
18982,72447,76,194,0,data\dev\18982,data\dev\72447
25637,3951,351,351,1,data\dev\25637,data\dev\3951
24059,65204,745,745,1,data\dev\24059,data\dev\65204
57535,17141,876,97,0,data\dev\57535,data\dev\17141
53967,7000,402,165,0,data\dev\53967,data\dev\7000
33499,99953,568,292,0,data\dev\33499,data\dev\99953
94280,27363,177,751,0,data\dev\94280,data\dev\27363
85711,38311,947,118,0,data\dev\85711,data\dev\38311
28394,61876,297,191,0,data\dev\28394,data\dev\61876
31232,42935,246,927,0,data\dev\31232,data\dev\42935
83119,19458,415,415,1,data\dev\83119,data\dev\19458
44565,22683,136,136,1,data\dev\44565,data\dev\22683
74907,41840,128,128,1,data\dev\74907,data\dev\41840
65599,47495,55,5,0,data\dev\65599,data\dev\47495
14513,20492,200,200,1,data\dev\14513,data\dev\20492
76208,55730,935,734,0,data\dev\76208,data\dev\55730
46330,47526,412,445,0,data\dev\46330,data\dev\47526
4256,74921,686,686,1,data\dev\4256,data\dev\74921
62098,65875,717,717,1,data\dev\62098,data\dev\65875
30591,16266,311,311,1,data\dev\30591,data\dev\16266
72773,31055,199,217,0,data\dev\72773,data\dev\31055
39810,20057,396,396,1,data\dev\39810,data\dev\20057
36620,42272,928,928,1,data\dev\36620,data\dev\42272
75549,9127,445,228,0,data\dev\75549,data\dev\9127
56398,86152,23,23,1,data\dev\56398,data\dev\86152
61738,48478,124,103,0,data\dev\61738,data\dev\48478
23626,82862,61,61,1,data\dev\23626,data\dev\82862
18871,26920,149,149,1,data\dev\18871,data\dev\26920
58445,81342,903,747,0,data\dev\58445,data\dev\81342
31712,60943,337,337,1,data\dev\31712,data\dev\60943
38265,32412,160,807,0,data\dev\38265,data\dev\32412
99858,30890,2,890,0,data\dev\99858,data\dev\30890
5914,97363,574,826,0,data\dev\5914,data\dev\97363
7185,88578,796,796,1,data\dev\7185,data\dev\88578
65370,36936,646,646,1,data\dev\65370,data\dev\36936
83193,83101,465,572,0,data\dev\83193,data\dev\83101
89716,41398,744,42,0,data\dev\89716,data\dev\41398
37111,83785,713,858,0,data\dev\37111,data\dev\83785
79962,22423,158,979,0,data\dev\79962,data\dev\22423
53339,96528,835,664,0,data\dev\53339,data\dev\96528
93382,56350,927,927,1,data\dev\93382,data\dev\56350
79392,8533,233,233,1,data\dev\79392,data\dev\8533
45563,74936,105,105,1,data\dev\45563,data\dev\74936
39779,71174,891,267,0,data\dev\39779,data\dev\71174
49574,72926,486,333,0,data\dev\49574,data\dev\72926
17660,69231,242,242,1,data\dev\17660,data\dev\69231
89138,23199,160,593,0,data\dev\89138,data\dev\23199
16358,88452,456,456,1,data\dev\16358,data\dev\88452
59225,55147,584,584,1,data\dev\59225,data\dev\55147
59953,41294,647,647,1,data\dev\59953,data\dev\41294
75035,68896,909,909,1,data\dev\75035,data\dev\68896
21340,40397,560,164,0,data\dev\21340,data\dev\40397
85948,12946,193,193,1,data\dev\85948,data\dev\12946
11481,51948,621,621,1,data\dev\11481,data\dev\51948
84758,11118,551,942,0,data\dev\84758,data\dev\11118
34502,12060,861,794,0,data\dev\34502,data\dev\12060
97939,30553,283,902,0,data\dev\97939,data\dev\30553
85856,6838,985,587,0,data\dev\85856,data\dev\6838
85010,97693,930,930,1,data\dev\85010,data\dev\97693
71777,97886,430,430,1,data\dev\71777,data\dev\97886
52509,24758,540,134,0,data\dev\52509,data\dev\24758
69649,968,390,548,0,data\dev\69649,data\dev\968
10831,14941,489,555,0,data\dev\10831,data\dev\14941
75656,44827,98,515,0,data\dev\75656,data\dev\44827
32595,73216,559,507,0,data\dev\32595,data\dev\73216
36713,31932,591,545,0,data\dev\36713,data\dev\31932
60222,23254,650,650,1,data\dev\60222,data\dev\23254
65923,67715,849,849,1,data\dev\65923,data\dev\67715
19500,89845,956,956,1,data\dev\19500,data\dev\89845
74701,23745,687,687,1,data\dev\74701,data\dev\23745
80272,38693,252,252,1,data\dev\80272,data\dev\38693
67691,41803,128,128,1,data\dev\67691,data\dev\41803
18759,44063,587,659,0,data\dev\18759,data\dev\44063
98570,97255,867,368,0,data\dev\98570,data\dev\97255
21182,24025,161,827,0,data\dev\21182,data\dev\24025
41692,6120,814,814,1,data\dev\41692,data\dev\6120
56478,82951,963,963,1,data\dev\56478,data\dev\82951
54667,69051,393,393,1,data\dev\54667,data\dev\69051
